"","region","year","month","IBMR","Date","sal_AltStatusQuo_median","sal_base_median","Strata_code","Taxa_code"
"367","Confluence",1997,7,"othcaljuv",1997-07-01,0.716568439100497,1,7,2
"368","Confluence",1997,7,"othclad",1997-07-01,0.827286627136349,1,7,6
"369","Confluence",1997,7,"othcyc",1997-07-01,1.17022261032461,1,7,9
"370","Confluence",1997,7,"other",1997-07-01,1.38904327390403,1,7,10
"371","Confluence",1997,7,"pdiapfor",1997-07-01,0.814303713939702,1,7,12
"372","Confluence",1997,7,"pdiapjuv",1997-07-01,0.814303713939702,1,7,3
"373","Confluence",1997,8,"acartela",1997-08-01,0.956299273622699,1,7,5
"374","Confluence",1997,8,"allcopnaup",1997-08-01,0.634602692293802,1,7,7
"375","Confluence",1997,8,"daphnia",1997-08-01,0.868380422709006,1,7,8
"376","Confluence",1997,8,"eurytem",1997-08-01,0.269161357472467,1,7,11
"377","Confluence",1997,8,"limno",1997-08-01,1.09574036478634,1,7,1
"378","Confluence",1997,8,"othcalad",1997-08-01,1.03462224811864,1,7,4
"379","Confluence",1997,8,"othcaljuv",1997-08-01,0.609854794301914,1,7,2
"380","Confluence",1997,8,"othclad",1997-08-01,0.718034963376917,1,7,6
"381","Confluence",1997,8,"othcyc",1997-08-01,1.37187263224424,1,7,9
"382","Confluence",1997,8,"other",1997-08-01,1.62901820981595,1,7,10
"383","Confluence",1997,8,"pdiapfor",1997-08-01,0.762308505484531,1,7,12
"384","Confluence",1997,8,"pdiapjuv",1997-08-01,0.762308505484531,1,7,3
"385","Confluence",1997,9,"acartela",1997-09-01,1.19190171343809,1,7,5
"386","Confluence",1997,9,"allcopnaup",1997-09-01,0.412092769579456,1,7,7
"387","Confluence",1997,9,"daphnia",1997-09-01,0.700517929558942,1,7,8
"388","Confluence",1997,9,"eurytem",1997-09-01,0.658510446656511,1,7,11
"389","Confluence",1997,9,"limno",1997-09-01,1.99151427521384,1,7,1
"390","Confluence",1997,9,"othcalad",1997-09-01,0,1,7,4
"391","Confluence",1997,9,"othcaljuv",1997-09-01,0.310814138226847,1,7,2
"392","Confluence",1997,9,"othclad",1997-09-01,0.353173965380345,1,7,6
"393","Confluence",1997,9,"othcyc",1997-09-01,2.16142233863658,1,7,9
"394","Confluence",1997,9,"other",1997-09-01,2.12059167206637,1,7,10
"395","Confluence",1997,9,"pdiapfor",1997-09-01,0.74628498497615,1,7,12
"396","Confluence",1997,9,"pdiapjuv",1997-09-01,0.74628498497615,1,7,3
"397","Confluence",1997,10,"acartela",1997-10-01,0.743570578591879,1,7,5
"398","Confluence",1997,10,"allcopnaup",1997-10-01,2.27304309826955,1,7,7
"399","Confluence",1997,10,"daphnia",1997-10-01,0.532655436408878,1,7,8
"400","Confluence",1997,10,"eurytem",1997-10-01,1.69521178951318,1,7,11
"401","Confluence",1997,10,"limno",1997-10-01,0.63285544475115,1,7,1
"402","Confluence",1997,10,"othcalad",1997-10-01,0,1,7,4
"403","Confluence",1997,10,"othcaljuv",1997-10-01,2.20070736215348,1,7,2
"404","Confluence",1997,10,"othclad",1997-10-01,3.25477713720893,1,7,6
"405","Confluence",1997,10,"othcyc",1997-10-01,0.585292128278565,1,7,9
"406","Confluence",1997,10,"other",1997-10-01,0.884442799996475,1,7,10
"407","Confluence",1997,10,"pdiapfor",1997-10-01,1.15310261405696,1,7,12
"408","Confluence",1997,10,"pdiapjuv",1997-10-01,1.15310261405696,1,7,3
"409","Confluence",1997,11,"acartela",1997-11-01,0.887275283055627,1,7,5
"410","Confluence",1997,11,"allcopnaup",1997-11-01,1.28587921942173,1,7,7
"411","Confluence",1997,11,"daphnia",1997-11-01,1.42785086896404,1,7,8
"412","Confluence",1997,11,"eurytem",1997-11-01,0.722029417478373,1,7,11
"413","Confluence",1997,11,"limno",1997-11-01,0.916664290589774,1,7,1
"414","Confluence",1997,11,"othcalad",1997-11-01,0.176408986355522,1,7,4
"415","Confluence",1997,11,"othcaljuv",1997-11-01,1.14638352682028,1,7,2
"416","Confluence",1997,11,"othclad",1997-11-01,1.89265289756541,1,7,6
"417","Confluence",1997,11,"othcyc",1997-11-01,1.08525974965207,1,7,9
"418","Confluence",1997,11,"other",1997-11-01,0.836767750649416,1,7,10
"419","Confluence",1997,11,"pdiapfor",1997-11-01,1.97935576895697,1,7,12
"420","Confluence",1997,11,"pdiapjuv",1997-11-01,1.97935576895697,1,7,3
"421","Confluence",1997,12,"acartela",1997-12-01,1.36578946818029,1,7,5
"422","Confluence",1997,12,"allcopnaup",1997-12-01,0.784947067204519,1,7,7
"423","Confluence",1997,12,"daphnia",1997-12-01,0.172206503736855,1,7,8
"424","Confluence",1997,12,"eurytem",1997-12-01,2.22530642119249,1,7,11
"425","Confluence",1997,12,"limno",1997-12-01,1.34499406625081,1,7,1
"426","Confluence",1997,12,"othcalad",1997-12-01,4.4147947555333,1,7,4
"427","Confluence",1997,12,"othcaljuv",1997-12-01,0.79429789152284,1,7,2
"428","Confluence",1997,12,"othclad",1997-12-01,0.212368343585298,1,7,6
"429","Confluence",1997,12,"othcyc",1997-12-01,0.717962870046555,1,7,9
"430","Confluence",1997,12,"other",1997-12-01,0.900482319170147,1,7,10
"431","Confluence",1997,12,"pdiapfor",1997-12-01,0.457900843715335,1,7,12
"432","Confluence",1997,12,"pdiapjuv",1997-12-01,0.457900843715335,1,7,3
"433","Confluence",1998,1,"acartela",1998-01-01,0.0237974623117818,1,7,5
"434","Confluence",1998,1,"allcopnaup",1998-01-01,0.859663722672403,1,7,7
"435","Confluence",1998,1,"daphnia",1998-01-01,6.82261193840609,1,7,8
"436","Confluence",1998,1,"eurytem",1998-01-01,0.0904536813996989,1,7,11
"437","Confluence",1998,1,"limno",1998-01-01,0.038976982341932,1,7,1
"438","Confluence",1998,1,"othcalad",1998-01-01,2.17508310463789,1,7,4
"439","Confluence",1998,1,"othcaljuv",1998-01-01,0.457100190794252,1,7,2
"440","Confluence",1998,1,"othclad",1998-01-01,6.60056250616727,1,7,6
"441","Confluence",1998,1,"othcyc",1998-01-01,0.898077838980416,1,7,9
"442","Confluence",1998,1,"other",1998-01-01,2.13754085170686,1,7,10
"443","Confluence",1998,1,"pdiapfor",1998-01-01,0.244002882101873,1,7,12
"444","Confluence",1998,1,"pdiapjuv",1998-01-01,0.244002882101873,1,7,3
"445","Confluence",1998,2,"acartela",1998-02-01,1,1,7,5
"446","Confluence",1998,2,"allcopnaup",1998-02-01,1,1,7,7
"447","Confluence",1998,2,"daphnia",1998-02-01,1,1,7,8
"448","Confluence",1998,2,"eurytem",1998-02-01,1,1,7,11
"449","Confluence",1998,2,"limno",1998-02-01,1,1,7,1
"450","Confluence",1998,2,"othcalad",1998-02-01,1,1,7,4
"451","Confluence",1998,2,"othcaljuv",1998-02-01,1,1,7,2
"452","Confluence",1998,2,"othclad",1998-02-01,1,1,7,6
"453","Confluence",1998,2,"othcyc",1998-02-01,1,1,7,9
"454","Confluence",1998,2,"other",1998-02-01,1,1,7,10
"455","Confluence",1998,2,"pdiapfor",1998-02-01,1,1,7,12
"456","Confluence",1998,2,"pdiapjuv",1998-02-01,1,1,7,3
"457","Confluence",1998,3,"acartela",1998-03-01,1,1,7,5
"458","Confluence",1998,3,"allcopnaup",1998-03-01,1,1,7,7
"459","Confluence",1998,3,"daphnia",1998-03-01,1,1,7,8
"460","Confluence",1998,3,"eurytem",1998-03-01,1,1,7,11
"461","Confluence",1998,3,"limno",1998-03-01,1,1,7,1
"462","Confluence",1998,3,"othcalad",1998-03-01,1,1,7,4
"463","Confluence",1998,3,"othcaljuv",1998-03-01,1,1,7,2
"464","Confluence",1998,3,"othclad",1998-03-01,1,1,7,6
"465","Confluence",1998,3,"othcyc",1998-03-01,1,1,7,9
"466","Confluence",1998,3,"other",1998-03-01,1,1,7,10
"467","Confluence",1998,3,"pdiapfor",1998-03-01,1,1,7,12
"468","Confluence",1998,3,"pdiapjuv",1998-03-01,1,1,7,3
"469","Confluence",1998,4,"acartela",1998-04-01,1,1,7,5
"470","Confluence",1998,4,"allcopnaup",1998-04-01,1,1,7,7
"471","Confluence",1998,4,"daphnia",1998-04-01,1,1,7,8
"472","Confluence",1998,4,"eurytem",1998-04-01,1,1,7,11
"473","Confluence",1998,4,"limno",1998-04-01,1,1,7,1
"474","Confluence",1998,4,"othcalad",1998-04-01,1,1,7,4
"475","Confluence",1998,4,"othcaljuv",1998-04-01,1,1,7,2
"476","Confluence",1998,4,"othclad",1998-04-01,1,1,7,6
"477","Confluence",1998,4,"othcyc",1998-04-01,1,1,7,9
"478","Confluence",1998,4,"other",1998-04-01,1,1,7,10
"479","Confluence",1998,4,"pdiapfor",1998-04-01,1,1,7,12
"480","Confluence",1998,4,"pdiapjuv",1998-04-01,1,1,7,3
"481","Confluence",1998,5,"acartela",1998-05-01,1,1,7,5
"482","Confluence",1998,5,"allcopnaup",1998-05-01,1,1,7,7
"483","Confluence",1998,5,"daphnia",1998-05-01,1,1,7,8
"484","Confluence",1998,5,"eurytem",1998-05-01,1,1,7,11
"485","Confluence",1998,5,"limno",1998-05-01,1,1,7,1
"486","Confluence",1998,5,"othcalad",1998-05-01,1,1,7,4
"487","Confluence",1998,5,"othcaljuv",1998-05-01,1,1,7,2
"488","Confluence",1998,5,"othclad",1998-05-01,1,1,7,6
"489","Confluence",1998,5,"othcyc",1998-05-01,1,1,7,9
"490","Confluence",1998,5,"other",1998-05-01,1,1,7,10
"491","Confluence",1998,5,"pdiapfor",1998-05-01,1,1,7,12
"492","Confluence",1998,5,"pdiapjuv",1998-05-01,1,1,7,3
"493","Confluence",1998,6,"acartela",1998-06-01,1,1,7,5
"494","Confluence",1998,6,"allcopnaup",1998-06-01,1,1,7,7
"495","Confluence",1998,6,"daphnia",1998-06-01,1,1,7,8
"496","Confluence",1998,6,"eurytem",1998-06-01,1,1,7,11
"497","Confluence",1998,6,"limno",1998-06-01,1,1,7,1
"498","Confluence",1998,6,"othcalad",1998-06-01,1,1,7,4
"499","Confluence",1998,6,"othcaljuv",1998-06-01,1,1,7,2
"500","Confluence",1998,6,"othclad",1998-06-01,1,1,7,6
"501","Confluence",1998,6,"othcyc",1998-06-01,1,1,7,9
"502","Confluence",1998,6,"other",1998-06-01,1,1,7,10
"503","Confluence",1998,6,"pdiapfor",1998-06-01,1,1,7,12
"504","Confluence",1998,6,"pdiapjuv",1998-06-01,1,1,7,3
"505","Confluence",1998,7,"acartela",1998-07-01,2.08415014505915,1,7,5
"506","Confluence",1998,7,"allcopnaup",1998-07-01,0.867312348785138,1,7,7
"507","Confluence",1998,7,"daphnia",1998-07-01,0.717280619481138,1,7,8
"508","Confluence",1998,7,"eurytem",1998-07-01,0.660318802498999,1,7,11
"509","Confluence",1998,7,"limno",1998-07-01,2.58963604660319,1,7,1
"510","Confluence",1998,7,"othcalad",1998-07-01,0.769534678138008,1,7,4
"511","Confluence",1998,7,"othcaljuv",1998-07-01,0.780353884404749,1,7,2
"512","Confluence",1998,7,"othclad",1998-07-01,0.649407271751107,1,7,6
"513","Confluence",1998,7,"othcyc",1998-07-01,1.10698592762627,1,7,9
"514","Confluence",1998,7,"other",1998-07-01,0.792841432567842,1,7,10
"515","Confluence",1998,7,"pdiapfor",1998-07-01,0.851857063590636,1,7,12
"516","Confluence",1998,7,"pdiapjuv",1998-07-01,0.851857063590636,1,7,3
"517","Confluence",1998,8,"acartela",1998-08-01,1.58496784819587,1,7,5
"518","Confluence",1998,8,"allcopnaup",1998-08-01,0.858061085979466,1,7,7
"519","Confluence",1998,8,"daphnia",1998-08-01,0.16061265954709,1,7,8
"520","Confluence",1998,8,"eurytem",1998-08-01,3.02140988861151,1,7,11
"521","Confluence",1998,8,"limno",1998-08-01,2.62178748365555,1,7,1
"522","Confluence",1998,8,"othcalad",1998-08-01,0.549229543664323,1,7,4
"523","Confluence",1998,8,"othcaljuv",1998-08-01,0.757520982762912,1,7,2
"524","Confluence",1998,8,"othclad",1998-08-01,0.672684731716522,1,7,6
"525","Confluence",1998,8,"othcyc",1998-08-01,1.13072079628301,1,7,9
"526","Confluence",1998,8,"other",1998-08-01,0.926721861295304,1,7,10
"527","Confluence",1998,8,"pdiapfor",1998-08-01,0.860218503775348,1,7,12
"528","Confluence",1998,8,"pdiapjuv",1998-08-01,0.860218503775348,1,7,3
"529","Confluence",1998,9,"acartela",1998-09-01,2.29842365695087,1,7,5
"530","Confluence",1998,9,"allcopnaup",1998-09-01,0.662445940879247,1,7,7
"531","Confluence",1998,9,"daphnia",1998-09-01,0,1,7,8
"532","Confluence",1998,9,"eurytem",1998-09-01,2.30462705843708,1,7,11
"533","Confluence",1998,9,"limno",1998-09-01,11.752932002404,1,7,1
"534","Confluence",1998,9,"othcalad",1998-09-01,0.0723593643468894,1,7,4
"535","Confluence",1998,9,"othcaljuv",1998-09-01,0.5122679114716,1,7,2
"536","Confluence",1998,9,"othclad",1998-09-01,0.358539670131031,1,7,6
"537","Confluence",1998,9,"othcyc",1998-09-01,1.45993501995205,1,7,9
"538","Confluence",1998,9,"other",1998-09-01,1.24439255850721,1,7,10
"539","Confluence",1998,9,"pdiapfor",1998-09-01,0.778654734383282,1,7,12
"540","Confluence",1998,9,"pdiapjuv",1998-09-01,0.778654734383282,1,7,3
"541","Confluence",1998,10,"acartela",1998-10-01,1.4054741281899,1,7,5
"542","Confluence",1998,10,"allcopnaup",1998-10-01,0.896789640362776,1,7,7
"543","Confluence",1998,10,"daphnia",1998-10-01,1.21477747457731,1,7,8
"544","Confluence",1998,10,"eurytem",1998-10-01,1.58784422826265,1,7,11
"545","Confluence",1998,10,"limno",1998-10-01,1.92781947906764,1,7,1
"546","Confluence",1998,10,"othcalad",1998-10-01,0.381200893791312,1,7,4
"547","Confluence",1998,10,"othcaljuv",1998-10-01,0.875553468769485,1,7,2
"548","Confluence",1998,10,"othclad",1998-10-01,0.755575562615896,1,7,6
"549","Confluence",1998,10,"othcyc",1998-10-01,1.11104201514004,1,7,9
"550","Confluence",1998,10,"other",1998-10-01,1.11610810733294,1,7,10
"551","Confluence",1998,10,"pdiapfor",1998-10-01,1.00886149642592,1,7,12
"552","Confluence",1998,10,"pdiapjuv",1998-10-01,1.00886149642592,1,7,3
"553","Confluence",1998,11,"acartela",1998-11-01,0.790879998647962,1,7,5
"554","Confluence",1998,11,"allcopnaup",1998-11-01,1.00199813509196,1,7,7
"555","Confluence",1998,11,"daphnia",1998-11-01,1.94991755143726,1,7,8
"556","Confluence",1998,11,"eurytem",1998-11-01,0.871061398088211,1,7,11
"557","Confluence",1998,11,"limno",1998-11-01,1.05849123976068,1,7,1
"558","Confluence",1998,11,"othcalad",1998-11-01,1.29151211553757,1,7,4
"559","Confluence",1998,11,"othcaljuv",1998-11-01,0.864935520802702,1,7,2
"560","Confluence",1998,11,"othclad",1998-11-01,1.78751243931716,1,7,6
"561","Confluence",1998,11,"othcyc",1998-11-01,0.990302547813049,1,7,9
"562","Confluence",1998,11,"other",1998-11-01,1.40046909525404,1,7,10
"563","Confluence",1998,11,"pdiapfor",1998-11-01,0.744934286174609,1,7,12
"564","Confluence",1998,11,"pdiapjuv",1998-11-01,0.744934286174609,1,7,3
"565","Confluence",1998,12,"acartela",1998-12-01,0.176285869106029,1,7,5
"566","Confluence",1998,12,"allcopnaup",1998-12-01,1.10720662982114,1,7,7
"567","Confluence",1998,12,"daphnia",1998-12-01,2.68505762829721,1,7,8
"568","Confluence",1998,12,"eurytem",1998-12-01,0.154278567913777,1,7,11
"569","Confluence",1998,12,"limno",1998-12-01,0.189163000453709,1,7,1
"570","Confluence",1998,12,"othcalad",1998-12-01,2.20182333728383,1,7,4
"571","Confluence",1998,12,"othcaljuv",1998-12-01,0.854317572835918,1,7,2
"572","Confluence",1998,12,"othclad",1998-12-01,2.81944931601842,1,7,6
"573","Confluence",1998,12,"othcyc",1998-12-01,0.869563080486057,1,7,9
"574","Confluence",1998,12,"other",1998-12-01,1.68483008317514,1,7,10
"575","Confluence",1998,12,"pdiapfor",1998-12-01,0.481007075923303,1,7,12
"576","Confluence",1998,12,"pdiapjuv",1998-12-01,0.481007075923303,1,7,3
"577","Confluence",1999,1,"acartela",1999-01-01,2.67179474072534,1,7,5
"578","Confluence",1999,1,"allcopnaup",1999-01-01,1.02420355724863,1,7,7
"579","Confluence",1999,1,"daphnia",1999-01-01,0.747041566748297,1,7,8
"580","Confluence",1999,1,"eurytem",1999-01-01,2.18474338732754,1,7,11
"581","Confluence",1999,1,"limno",1999-01-01,2.08562014615824,1,7,1
"582","Confluence",1999,1,"othcalad",1999-01-01,1.0233525159691,1,7,4
"583","Confluence",1999,1,"othcaljuv",1999-01-01,1.22008464043686,1,7,2
"584","Confluence",1999,1,"othclad",1999-01-01,0.708227848868931,1,7,6
"585","Confluence",1999,1,"othcyc",1999-01-01,1.01599925462439,1,7,9
"586","Confluence",1999,1,"other",1999-01-01,0.999857259936946,1,7,10
"587","Confluence",1999,1,"pdiapfor",1999-01-01,1.25850254699706,1,7,12
"588","Confluence",1999,1,"pdiapjuv",1999-01-01,1.25850254699706,1,7,3
"589","Confluence",1999,2,"acartela",1999-02-01,1,1,7,5
"590","Confluence",1999,2,"allcopnaup",1999-02-01,1,1,7,7
"591","Confluence",1999,2,"daphnia",1999-02-01,1,1,7,8
"592","Confluence",1999,2,"eurytem",1999-02-01,1,1,7,11
"593","Confluence",1999,2,"limno",1999-02-01,1,1,7,1
"594","Confluence",1999,2,"othcalad",1999-02-01,1,1,7,4
"595","Confluence",1999,2,"othcaljuv",1999-02-01,1,1,7,2
"596","Confluence",1999,2,"othclad",1999-02-01,1,1,7,6
"597","Confluence",1999,2,"othcyc",1999-02-01,1,1,7,9
"598","Confluence",1999,2,"other",1999-02-01,1,1,7,10
"599","Confluence",1999,2,"pdiapfor",1999-02-01,1,1,7,12
"600","Confluence",1999,2,"pdiapjuv",1999-02-01,1,1,7,3
"601","Confluence",1999,3,"acartela",1999-03-01,1,1,7,5
"602","Confluence",1999,3,"allcopnaup",1999-03-01,1,1,7,7
"603","Confluence",1999,3,"daphnia",1999-03-01,1,1,7,8
"604","Confluence",1999,3,"eurytem",1999-03-01,1,1,7,11
"605","Confluence",1999,3,"limno",1999-03-01,1,1,7,1
"606","Confluence",1999,3,"othcalad",1999-03-01,1,1,7,4
"607","Confluence",1999,3,"othcaljuv",1999-03-01,1,1,7,2
"608","Confluence",1999,3,"othclad",1999-03-01,1,1,7,6
"609","Confluence",1999,3,"othcyc",1999-03-01,1,1,7,9
"610","Confluence",1999,3,"other",1999-03-01,1,1,7,10
"611","Confluence",1999,3,"pdiapfor",1999-03-01,1,1,7,12
"612","Confluence",1999,3,"pdiapjuv",1999-03-01,1,1,7,3
"613","Confluence",1999,4,"acartela",1999-04-01,2.5670175814241,1,7,5
"614","Confluence",1999,4,"allcopnaup",1999-04-01,1.05163443617163,1,7,7
"615","Confluence",1999,4,"daphnia",1999-04-01,0.518988371339352,1,7,8
"616","Confluence",1999,4,"eurytem",1999-04-01,1.53664942799096,1,7,11
"617","Confluence",1999,4,"limno",1999-04-01,2.34989784331174,1,7,1
"618","Confluence",1999,4,"othcalad",1999-04-01,1.09586303095879,1,7,4
"619","Confluence",1999,4,"othcaljuv",1999-04-01,1.33962816822174,1,7,2
"620","Confluence",1999,4,"othclad",1999-04-01,0.510854208711192,1,7,6
"621","Confluence",1999,4,"othcyc",1999-04-01,1.00982568613873,1,7,9
"622","Confluence",1999,4,"other",1999-04-01,0.618174024817378,1,7,10
"623","Confluence",1999,4,"pdiapfor",1999-04-01,1.11610461226667,1,7,12
"624","Confluence",1999,4,"pdiapjuv",1999-04-01,1.11610461226667,1,7,3
"625","Confluence",1999,5,"acartela",1999-05-01,2.74164602566761,1,7,5
"626","Confluence",1999,5,"allcopnaup",1999-05-01,0.983399148141333,1,7,7
"627","Confluence",1999,5,"daphnia",1999-05-01,0.550055065819549,1,7,8
"628","Confluence",1999,5,"eurytem",1999-05-01,0.978605711453976,1,7,11
"629","Confluence",1999,5,"limno",1999-05-01,2.37187992515672,1,7,1
"630","Confluence",1999,5,"othcalad",1999-05-01,1.08399821875643,1,7,4
"631","Confluence",1999,5,"othcaljuv",1999-05-01,1.10503915307969,1,7,2
"632","Confluence",1999,5,"othclad",1999-05-01,0.543514238516347,1,7,6
"633","Confluence",1999,5,"othcyc",1999-05-01,1.03612381232145,1,7,9
"634","Confluence",1999,5,"other",1999-05-01,0.629101112148339,1,7,10
"635","Confluence",1999,5,"pdiapfor",1999-05-01,0.992717235202471,1,7,12
"636","Confluence",1999,5,"pdiapjuv",1999-05-01,0.992717235202471,1,7,3
"637","Confluence",1999,6,"acartela",1999-06-01,11.1759687260139,1,7,5
"638","Confluence",1999,6,"allcopnaup",1999-06-01,0.748714165223293,1,7,7
"639","Confluence",1999,6,"daphnia",1999-06-01,0.277492038640585,1,7,8
"640","Confluence",1999,6,"eurytem",1999-06-01,0.328924944626356,1,7,11
"641","Confluence",1999,6,"limno",1999-06-01,10.6415478606133,1,7,1
"642","Confluence",1999,6,"othcalad",1999-06-01,0.859497848600969,1,7,4
"643","Confluence",1999,6,"othcaljuv",1999-06-01,0.679960465711973,1,7,2
"644","Confluence",1999,6,"othclad",1999-06-01,0.248453334254576,1,7,6
"645","Confluence",1999,6,"othcyc",1999-06-01,1.23870324401745,1,7,9
"646","Confluence",1999,6,"other",1999-06-01,0.41366073441658,1,7,10
"647","Confluence",1999,6,"pdiapfor",1999-06-01,0.719619159389424,1,7,12
"648","Confluence",1999,6,"pdiapjuv",1999-06-01,0.719619159389424,1,7,3
"649","Confluence",1999,7,"acartela",1999-07-01,1.06862888934467,1,7,5
"650","Confluence",1999,7,"allcopnaup",1999-07-01,1.61704093138904,1,7,7
"651","Confluence",1999,7,"daphnia",1999-07-01,0.978233325422012,1,7,8
"652","Confluence",1999,7,"eurytem",1999-07-01,0.908034111933857,1,7,11
"653","Confluence",1999,7,"limno",1999-07-01,0.888341761483918,1,7,1
"654","Confluence",1999,7,"othcalad",1999-07-01,1.57994862778806,1,7,4
"655","Confluence",1999,7,"othcaljuv",1999-07-01,1.66538020281279,1,7,2
"656","Confluence",1999,7,"othclad",1999-07-01,1.39345299149142,1,7,6
"657","Confluence",1999,7,"othcyc",1999-07-01,0.755872073062431,1,7,9
"658","Confluence",1999,7,"other",1999-07-01,0.549745376228815,1,7,10
"659","Confluence",1999,7,"pdiapfor",1999-07-01,1.4939154847373,1,7,12
"660","Confluence",1999,7,"pdiapjuv",1999-07-01,1.4939154847373,1,7,3
"661","Confluence",1999,8,"acartela",1999-08-01,1.56358131621664,1,7,5
"662","Confluence",1999,8,"allcopnaup",1999-08-01,0.195513792750138,1,7,7
"663","Confluence",1999,8,"daphnia",1999-08-01,0.489116662711006,1,7,8
"664","Confluence",1999,8,"eurytem",1999-08-01,0.00721424302155179,1,7,11
"665","Confluence",1999,8,"limno",1999-08-01,3.05451067509131,1,7,1
"666","Confluence",1999,8,"othcalad",1999-08-01,0.2487658869007,1,7,4
"667","Confluence",1999,8,"othcaljuv",1999-08-01,0.122151905293239,1,7,2
"668","Confluence",1999,8,"othclad",1999-08-01,0.196608237748151,1,7,6
"669","Confluence",1999,8,"othcyc",1999-08-01,3.24170006937301,1,7,9
"670","Confluence",1999,8,"other",1999-08-01,4.81936696719507,1,7,10
"671","Confluence",1999,8,"pdiapfor",1999-08-01,0.349390457781804,1,7,12
"672","Confluence",1999,8,"pdiapjuv",1999-08-01,0.349390457781804,1,7,3
"673","Confluence",1999,9,"acartela",1999-09-01,0.939376162748227,1,7,5
"674","Confluence",1999,9,"allcopnaup",1999-09-01,1.7132597123467,1,7,7
"675","Confluence",1999,9,"daphnia",1999-09-01,0,1,7,8
"676","Confluence",1999,9,"eurytem",1999-09-01,2.6513212732074,1,7,11
"677","Confluence",1999,9,"limno",1999-09-01,0.811330833846914,1,7,1
"678","Confluence",1999,9,"othcalad",1999-09-01,0,1,7,4
"679","Confluence",1999,9,"othcaljuv",1999-09-01,1.67795774244402,1,7,2
"680","Confluence",1999,9,"othclad",1999-09-01,1.65476086160056,1,7,6
"681","Confluence",1999,9,"othcyc",1999-09-01,0.65540260136804,1,7,9
